ID,Education,Income,Kidhome,Teenhome,MntWines,MntFruits,NumWebPurchases,NumStorePurchases,Response
8685,Graduation,42014.0,1,0,244,15,7,6,1
4967,PhD,38201.0,0,1,233,0,5,5,0
2130,Graduation,45203.0,2,0,35,3,3,3,1
9298,PhD,81574.0,0,0,1252,0,4,8,0
8175,Graduation,34935.0,0,0,34,4,2,4,0
6257,Master,60482.0,0,1,255,43,7,7,0
3790,Graduation,34633.0,2,1,8,1,1,2,0
9952,Master,78093.0,0,0,368,32,4,5,0
3503,Graduation,82460.0,0,0,255,47,5,6,0
5223,Master,45903.0,0,1,33,8,2,3,0
4608,Graduation,81361.0,0,0,163,23,3,13,1
1626,PhD,35860.0,1,1,15,0,1,2,1
4764,Master,40442.0,1,1,45,12,3,4,1
2471,Graduation,61482.0,0,0,48,58,3,6,0
5892,Graduation,34968.0,1,0,158,6,3,5,0
2612,Graduation,75794.0,0,0,754,160,7,12,0
4971,PhD,31497.0,0,1,108,1,3,4,0
5185,Graduation,74268.0,0,0,199,66,4,5,0
10069,Basic,13724.0,1,0,2,7,2,2,0
2262,Master,45143.0,0,1,202,5,6,5,0
1131,PhD,52569.0,0,1,85,0,2,4,0
1041,PhD,48432.0,0,1,322,3,7,6,1
24,Master,17144.0,1,1,18,2,3,4,0
3409,Graduation,36108.0,1,0,141,8,7,4,0
7022,Graduation,76445.0,1,0,739,107,2,13,0
7943,PhD,36663.0,1,0,18,0,1,3,0
5272,Master,53843.0,0,1,378,0,8,3,0
5453,Master,90226.0,0,0,1083,108,4,12,0
2565,Master,70638.0,0,0,1016,12,4,10,0
800,Graduation,44512.0,1,1,23,1,1,3,0
11092,Graduation,27116.0,1,1,12,1,2,3,0
5062,PhD,54072.0,1,1,35,0,2,2,0
8969,Graduation,71855.0,0,1,548,31,5,11,0
4656,2n Cycle,51250.0,1,0,342,32,10,4,0
4480,Master,60432.0,0,1,365,3,7,5,0
9971,PhD,65526.0,0,1,397,19,4,8,0
6729,Graduation,68655.0,0,0,456,19,4,11,0
1773,2n Cycle,12393.0,0,0,5,6,2,3,0
9242,Graduation,64509.0,0,0,836,185,6,9,1
1764,Graduation,33955.0,1,0,100,2,5,5,0
6215,Graduation,31353.0,1,1,10,0,1,2,1
10099,Graduation,55434.0,1,0,238,115,5,13,0
5423,Graduation,28359.0,1,0,6,0,1,2,0
940,Graduation,57100.0,1,0,158,11,3,7,0
3011,Graduation,69139.0,0,1,86,12,4,5,0
3298,Master,52973.0,0,1,856,0,9,9,0
8286,PhD,51717.0,0,1,98,1,3,4,0
9668,Graduation,18793.0,1,0,4,16,2,4,0
5120,2n Cycle,66664.0,0,0,398,96,5,6,0
6097,Graduation,50664.0,1,1,313,8,8,6,0
7019,Graduation,54414.0,1,1,109,18,3,5,0
7408,PhD,54549.0,0,1,216,2,5,4,0
8041,PhD,47111.0,0,1,595,71,3,10,0
252,PhD,41003.0,0,0,123,133,6,8,0
9986,Graduation,19444.0,1,0,16,0,4,2,1
3276,2n Cycle,36301.0,1,0,11,12,3,3,0
3859,PhD,73059.0,0,1,410,112,9,13,0
3570,PhD,42731.0,1,0,159,2,4,5,0
3783,PhD,52854.0,1,1,105,0,2,4,0
10207,Graduation,22775.0,1,0,5,1,1,2,0
10906,PhD,46681.0,0,2,269,15,4,4,0
3427,PhD,59821.0,0,1,629,0,11,7,0
5209,Graduation,50002.0,0,1,443,5,8,7,0
10711,Graduation,69755.0,0,0,217,77,3,12,0
10785,Graduation,44078.0,1,1,24,1,2,3,0
2814,Master,30560.0,1,0,9,1,1,3,0
6866,Master,35924.0,1,1,8,0,1,3,0
1665,PhD,64140.0,0,2,1459,0,2,6,1
6575,Graduation,56386.0,1,1,230,48,9,7,0
3829,Basic,24594.0,1,0,1,3,1,3,0
3091,2n Cycle,75774.0,1,0,340,21,7,8,0
10141,Master,39228.0,0,0,7,1,0,3,0
5177,Master,58494.0,0,1,298,7,6,6,0
7005,Graduation,58684.0,0,0,479,35,5,12,0
6409,Graduation,57136.0,0,0,267,140,7,7,1
7485,PhD,56551.0,1,1,67,4,2,4,0
8079,Graduation,22448.0,1,0,3,1,2,3,0
8395,Graduation,82014.0,0,0,980,37,3,12,1
10352,Graduation,34213.0,1,1,50,4,3,2,1
4931,Graduation,157146.0,0,0,1,0,0,0,0
13,PhD,25358.0,0,1,19,0,1,3,0
1834,Master,35544.0,1,0,30,5,2,3,0
2285,Master,36634.0,0,1,213,9,5,5,0
2295,PhD,62670.0,0,1,539,30,5,13,0
1378,2n Cycle,50334.0,0,1,284,16,7,6,0
2781,Graduation,72066.0,0,0,1003,34,4,6,1
1165,PhD,50729.0,1,1,239,13,6,7,0
1404,Graduation,34916.0,2,0,51,23,5,3,0
6457,Graduation,64892.0,0,1,527,24,6,12,0
2639,Graduation,43602.0,1,1,19,5,3,2,0
8299,PhD,33996.0,0,0,40,2,1,3,0
6437,2n Cycle,41473.0,1,0,21,8,2,3,0
6912,PhD,63246.0,0,2,593,30,6,12,0
7327,PhD,36732.0,1,1,21,5,1,4,0
5299,PhD,69084.0,1,0,1181,107,7,13,0
4127,PhD,77766.0,0,1,1004,59,11,11,1
8143,PhD,37929.0,0,0,202,2,4,5,1
1964,Graduation,86610.0,0,0,446,107,5,6,0
3690,Master,80141.0,0,0,1184,102,7,10,1
3433,2n Cycle,72635.0,0,0,390,22,6,6,0
3389,Graduation,69016.0,0,1,726,53,8,13,0
4712,2n Cycle,20193.0,0,0,8,8,1,4,0
1170,Graduation,27573.0,1,0,50,15,5,4,0
6347,Basic,15862.0,1,0,1,1,1,3,0
4065,PhD,49544.0,1,0,308,0,5,8,0
8230,Graduation,33228.0,1,0,22,2,2,3,0
1215,Graduation,70440.0,0,0,690,117,5,7,0
5939,Graduation,38232.0,1,1,43,5,3,3,0
2156,PhD,22554.0,1,1,27,0,2,4,0
7788,PhD,23536.0,1,0,6,0,0,3,0
10323,Graduation,49413.0,0,1,205,7,4,5,0
7947,Graduation,42231.0,1,1,24,0,1,3,0
1891,Master,78789.0,0,0,667,50,4,5,1
2570,Graduation,56534.0,0,1,691,7,10,7,1
9256,Graduation,58350.0,0,1,493,26,8,12,0
295,Graduation,81217.0,0,0,493,70,3,11,0
7397,Graduation,49090.0,0,1,494,5,7,9,0
6349,Master,61787.0,0,0,621,73,8,6,0
10790,PhD,18169.0,1,0,9,0,1,2,0
10398,2n Cycle,24336.0,1,0,1,6,1,2,0
2431,Graduation,18222.0,0,0,12,4,2,3,0
550,Graduation,62335.0,0,1,243,131,3,13,0
1890,2n Cycle,42033.0,1,1,11,1,1,2,0
10742,PhD,86580.0,0,0,532,21,4,5,0
10356,PhD,41437.0,1,1,29,0,1,3,0
4676,Master,73705.0,0,2,612,91,9,8,0
8852,Graduation,61064.0,0,1,387,126,8,11,0
3565,Master,38452.0,1,1,56,0,3,3,0
5294,Graduation,18358.0,1,0,6,8,3,4,0
1958,PhD,55012.0,0,1,582,0,8,9,0
7349,Basic,9722.0,1,0,6,17,3,3,1
8799,PhD,38175.0,1,0,70,6,3,4,0
1351,Master,58656.0,0,1,962,12,7,13,0
1045,Graduation,52117.0,0,1,112,10,5,4,0
7732,Graduation,64813.0,1,0,293,0,7,10,0
8070,PhD,54222.0,0,1,199,12,3,5,0
477,Graduation,83512.0,0,0,1060,61,4,10,1
7832,Master,77520.0,0,1,940,44,8,7,1
2202,Graduation,41154.0,0,1,44,2,1,4,0
7396,Graduation,80398.0,0,0,342,51,5,12,0
4055,Basic,18746.0,1,0,2,10,3,3,0
10340,Graduation,35196.0,1,0,75,12,6,5,0
10091,Graduation,60230.0,0,1,520,20,6,6,0
7629,Graduation,22108.0,1,1,5,3,2,3,0
10640,Graduation,44392.0,1,1,87,5,4,4,0
3498,PhD,55424.0,0,1,462,61,7,9,1
6742,Graduation,17688.0,1,0,2,2,1,2,0
1172,PhD,92491.0,0,0,979,44,7,12,1
569,Graduation,90273.0,0,0,704,129,5,7,1
4686,PhD,82571.0,0,0,861,31,6,13,0
1381,PhD,38513.0,1,0,172,3,6,5,1
2634,Master,16653.0,1,0,5,7,2,3,1
10905,Graduation,42586.0,1,1,194,2,4,6,1
1744,Basic,23529.0,0,1,9,7,1,2,0
1000,Master,74881.0,1,1,505,72,9,12,0
3828,Graduation,71107.0,0,1,533,10,7,13,0
8605,PhD,46910.0,1,1,48,0,2,3,0
10304,Graduation,18690.0,0,0,6,1,1,2,0
4351,Graduation,37244.0,1,1,18,2,1,2,0
10129,Graduation,82427.0,0,0,482,147,3,12,0
2499,2n Cycle,75342.0,0,1,204,97,5,10,0
10092,Graduation,70044.0,0,1,1073,0,7,5,0
7500,Graduation,79146.0,1,1,245,16,8,8,0
5796,Graduation,77437.0,0,0,560,21,4,13,0
10556,Graduation,54984.0,0,1,173,13,6,6,0
1064,PhD,42403.0,1,0,22,1,1,3,0
48,Graduation,55761.0,0,1,136,1,4,3,0
7610,Graduation,37292.0,1,0,275,0,6,5,0
263,PhD,45576.0,0,0,56,19,3,3,1
10814,Graduation,70321.0,0,0,303,23,6,13,1
9710,PhD,58086.0,0,1,708,7,11,7,0
9292,Graduation,81795.0,0,0,324,132,4,7,0
10250,Basic,28389.0,0,0,1,5,1,2,0
7881,Master,66835.0,0,0,620,26,6,13,0
5847,Graduation,69901.0,0,1,312,21,7,10,0
737,PhD,80360.0,0,0,1493,86,4,5,0
3571,PhD,63342.0,0,1,918,21,8,5,1
7807,Graduation,44989.0,0,1,98,0,5,5,0
3878,2n Cycle,31859.0,1,0,3,4,1,3,0
5092,PhD,51569.0,0,1,380,0,7,7,1
2154,Graduation,30372.0,1,1,15,0,2,3,0
5394,Basic,16014.0,1,1,3,9,1,4,0
3798,Graduation,41120.0,1,1,24,2,2,3,0
3524,Master,39763.0,1,0,80,1,5,2,1
5247,PhD,38725.0,1,1,31,0,1,4,0
5883,Graduation,77981.0,1,0,138,120,7,7,0
2118,2n Cycle,62905.0,0,1,166,75,7,8,0
8812,2n Cycle,13533.0,1,0,12,3,2,3,0
6616,Graduation,59481.0,0,1,178,3,3,8,0
2797,Graduation,72117.0,0,1,707,20,9,9,0
4328,2n Cycle,21955.0,1,0,5,1,2,3,0
9167,Graduation,67131.0,0,1,465,71,9,12,0
10560,PhD,36802.0,1,0,16,1,1,3,0
2631,Graduation,71853.0,0,0,358,108,2,6,0
8312,Basic,28249.0,0,0,1,9,2,3,0
5534,Master,47808.0,0,1,123,1,3,3,0
5093,PhD,25509.0,1,0,40,3,3,3,1
7592,PhD,51012.0,0,0,102,9,4,4,0
8895,Graduation,70596.0,0,0,347,44,3,12,0
8584,PhD,85431.0,0,0,376,53,2,7,0
2694,Graduation,42664.0,0,1,21,0,1,3,0
8910,Graduation,42586.0,1,1,194,2,4,6,1
7433,Graduation,29760.0,1,0,64,4,3,4,0
164,PhD,28973.0,0,0,206,0,5,5,0
10477,PhD,39435.0,1,0,71,0,3,2,0
2681,2n Cycle,65370.0,0,0,71,22,2,13,0
5150,Basic,20194.0,1,0,0,4,2,3,0
5283,PhD,42473.0,1,1,93,1,2,4,0
9645,Graduation,64590.0,0,0,920,138,9,10,0
10678,Graduation,71232.0,0,1,653,17,11,10,0
7261,Graduation,34600.0,1,1,199,33,5,5,1
9648,Graduation,46904.0,1,1,153,4,5,4,0
2870,Graduation,49094.0,0,1,376,0,6,6,0
8008,Graduation,36075.0,1,0,46,0,2,4,0
1513,2n Cycle,60839.0,1,1,600,21,2,12,0
6173,Graduation,77298.0,0,1,425,115,6,11,0
1419,Graduation,34026.0,1,1,18,6,2,3,0
9150,PhD,48918.0,1,1,52,0,1,4,0
7960,2n Cycle,82122.0,0,0,734,22,3,13,0
1250,Graduation,37697.0,1,0,34,6,2,3,0
9905,Graduation,34074.0,1,1,135,1,3,3,0
10691,Master,28520.0,1,1,11,0,1,2,0
7002,Graduation,62535.0,0,1,163,48,3,8,0
2952,Master,36273.0,1,0,29,3,3,3,0
8439,Graduation,63404.0,0,2,734,26,6,4,0
762,2n Cycle,75774.0,1,0,340,21,7,8,0
2831,Graduation,78416.0,0,1,453,38,7,10,0
6977,Graduation,75702.0,0,1,1073,0,10,13,0
6289,Master,59385.0,1,1,135,0,3,4,0
4168,Graduation,37070.0,1,1,231,7,5,8,1
8397,Graduation,44689.0,1,1,18,0,1,2,0
9284,Graduation,53977.0,0,1,620,16,5,12,0
6237,PhD,7144.0,0,2,81,4,23,1,0
3130,Graduation,18701.0,1,1,12,4,2,4,0
1619,Graduation,90369.0,0,0,292,51,4,6,1
1990,PhD,63159.0,0,0,965,34,3,8,0
5513,Graduation,37758.0,1,1,27,2,1,3,0
269,PhD,46757.0,0,1,777,30,4,7,0
8093,Master,79734.0,0,0,572,8,4,6,0
10513,Graduation,63207.0,0,0,438,169,2,6,0
10177,Graduation,72071.0,0,1,531,69,5,8,0
2549,PhD,21840.0,1,0,17,0,1,3,0
5782,2n Cycle,58582.0,0,1,402,35,9,9,0
10057,Graduation,72282.0,0,0,503,27,5,9,1
10307,Graduation,50387.0,0,2,369,9,6,8,0
8566,PhD,32583.0,1,1,5,0,1,2,0
2415,Graduation,62568.0,0,1,362,17,5,5,0
5684,Master,44635.0,1,1,56,0,2,3,0
8334,Master,33316.0,1,1,79,1,2,4,0
9166,Graduation,63967.0,0,1,387,84,4,12,0
1440,2n Cycle,52513.0,0,0,367,17,9,9,0
78,Graduation,25293.0,1,0,15,0,1,2,0
5441,PhD,54111.0,0,1,267,6,5,6,0
5302,Graduation,78394.0,0,0,298,27,4,5,1
4687,Master,80739.0,0,0,674,92,3,9,0
1087,Master,22669.0,1,0,16,14,4,2,1
6859,Graduation,29236.0,1,0,37,4,4,3,0
9860,Graduation,44911.0,0,1,159,0,4,4,0
7129,PhD,54693.0,0,1,686,17,6,13,0
5866,Graduation,48186.0,1,0,97,3,4,4,0
10521,Graduation,54809.0,1,1,63,6,2,5,1
7393,Graduation,41580.0,1,1,56,5,2,3,0
7849,PhD,80336.0,0,0,209,19,2,13,0
332,Graduation,47743.0,0,1,198,2,4,6,0
9847,2n Cycle,62972.0,0,1,313,15,7,3,0
531,PhD,57333.0,0,1,941,14,8,9,1
9576,PhD,32313.0,1,0,86,4,4,4,0
6906,Master,84953.0,0,0,167,48,3,4,1
7419,Master,27071.0,1,0,8,3,2,3,0
3170,Master,68148.0,0,0,389,66,4,6,0
8527,Master,65735.0,1,1,239,7,6,6,0
7872,PhD,86836.0,0,0,179,21,6,6,1
9931,PhD,4023.0,1,1,5,0,0,0,0
10595,Graduation,30093.0,0,0,2,6,2,3,0
4609,PhD,57705.0,0,1,383,0,8,6,0
5010,Graduation,25008.0,1,0,2,8,1,3,0
4427,2n Cycle,83257.0,0,0,536,27,5,12,1
11148,Graduation,22280.0,1,0,2,1,1,2,0
1168,PhD,72159.0,0,0,322,53,4,10,0
9595,Graduation,64260.0,0,0,539,169,4,4,1
10163,PhD,82733.0,0,0,712,50,8,7,1
2886,Master,74290.0,0,1,1121,0,10,10,0
6710,Master,58217.0,2,1,68,1,2,4,0
5316,Master,21024.0,0,0,36,4,2,4,0
9029,PhD,70116.0,0,0,707,44,2,12,0
521,Graduation,54006.0,1,0,174,77,8,7,0
1459,PhD,69063.0,0,1,666,35,5,5,0
10241,2n Cycle,11448.0,0,0,0,0,1,2,0
1630,Graduation,61825.0,0,1,162,50,4,8,0
3254,Graduation,70886.0,1,0,407,70,5,4,0
9064,Graduation,69109.0,0,0,823,25,6,7,1
3678,Graduation,60208.0,1,1,488,23,8,7,1
4227,Master,32889.0,1,1,28,0,2,3,0
9467,Graduation,34738.0,1,0,3,2,1,3,0
8486,Master,30538.0,1,0,284,0,9,4,0
2186,2n Cycle,82326.0,0,0,938,142,5,6,1
3286,PhD,26642.0,1,0,13,2,2,3,0
8602,Graduation,69932.0,0,1,412,172,7,11,0
3722,Graduation,44503.0,1,1,31,1,2,3,0
6715,PhD,60200.0,0,1,502,19,6,11,0
4796,Graduation,49638.0,0,1,18,10,1,3,0
9612,2n Cycle,23830.0,0,0,1,8,1,3,0
3766,Master,33051.0,0,0,100,71,9,8,1
1399,Graduation,72905.0,0,0,407,114,3,9,0
1570,PhD,69702.0,0,1,664,9,7,10,0
3426,Graduation,70300.0,1,0,1045,61,5,13,0
3074,PhD,70643.0,0,0,1218,107,5,4,1
8341,PhD,30396.0,1,0,15,0,1,2,1
5180,PhD,50616.0,0,1,128,0,4,4,0
6461,Master,62772.0,0,1,581,49,5,11,0
7679,PhD,30298.0,0,0,6,3,1,3,0
10702,Graduation,52413.0,1,0,185,8,7,7,0
7505,PhD,44155.0,1,1,22,1,1,2,0
5113,PhD,86979.0,0,0,584,100,5,5,1
10858,Graduation,76532.0,1,1,355,30,9,7,0
2961,Graduation,42081.0,1,0,175,10,6,4,0
2747,PhD,67546.0,0,0,864,134,4,5,0
3010,Master,88420.0,0,0,957,153,4,8,0
5790,Graduation,31158.0,1,0,25,6,2,3,0
6892,Graduation,61671.0,0,1,641,7,10,6,0
1743,Graduation,69719.0,0,0,273,86,2,5,0
3578,Graduation,49160.0,0,1,122,21,3,6,0
8462,Basic,24882.0,1,0,1,4,1,2,0
5558,PhD,90933.0,0,0,1020,31,4,4,0
4619,PhD,113734.0,0,0,6,2,27,0,0
8780,PhD,59292.0,0,1,378,14,3,8,0
10789,PhD,45759.0,1,1,42,1,2,3,0
10779,Graduation,22148.0,0,0,15,5,1,3,0
5896,Master,73395.0,0,0,272,7,4,6,0
2337,Graduation,29819.0,1,0,9,1,3,3,0
10951,Graduation,45688.0,0,1,279,0,3,8,0
544,Graduation,62820.0,0,0,398,61,3,6,0
17,PhD,60491.0,0,1,637,47,6,7,0
10680,Graduation,33235.0,1,0,45,0,3,3,0
3265,Graduation,35701.0,0,0,21,1,1,3,0
5623,Master,31535.0,1,0,15,4,1,2,0
5832,2n Cycle,92556.0,0,0,493,183,3,13,0
5544,Graduation,67384.0,0,1,957,40,7,5,0
6417,Master,80573.0,0,0,829,138,4,13,0
5831,Graduation,77870.0,0,1,1017,50,5,5,1
7101,PhD,52278.0,0,1,953,0,10,10,0
10176,Graduation,57107.0,0,1,159,0,4,8,1
2326,Graduation,18929.0,0,0,32,0,1,4,0
4385,PhD,36038.0,1,0,23,0,3,3,0
2929,Graduation,20180.0,0,0,18,42,2,4,0
10686,PhD,34230.0,1,1,15,0,1,2,0
2546,2n Cycle,31878.0,0,1,23,4,1,4,0
3283,2n Cycle,70932.0,0,1,200,193,6,12,0
3138,Graduation,91249.0,0,0,1324,27,7,6,1
4994,Master,77598.0,0,0,1193,33,7,13,0
7966,Graduation,80982.0,1,1,505,137,11,11,0
3112,Master,22701.0,1,0,2,4,1,3,0
10872,PhD,55212.0,0,1,1103,0,4,11,0
2181,Graduation,70617.0,0,0,353,61,3,7,0
1867,Graduation,64849.0,0,0,652,48,9,6,1
1518,Master,62694.0,1,1,379,6,9,7,0
5734,PhD,61917.0,1,1,46,4,2,4,0
2878,PhD,67472.0,0,1,162,31,4,7,0
1458,Master,21059.0,1,0,8,3,3,3,0
7007,Master,29543.0,2,0,17,3,3,2,0
6200,Graduation,75903.0,0,1,340,108,6,9,0
1403,2n Cycle,34984.0,1,1,8,4,1,3,0
4827,PhD,54998.0,0,1,154,22,4,9,1
6250,PhD,54356.0,0,1,710,15,11,8,1
9291,Master,34242.0,0,1,8,2,0,3,0
2478,Graduation,25410.0,1,0,2,2,1,4,0
1139,PhD,73356.0,0,0,1050,14,5,5,1
5138,Graduation,28320.0,0,1,19,1,1,3,0
5393,Graduation,23763.0,1,0,22,0,1,3,0
10413,Graduation,72570.0,0,0,274,83,4,12,0
5015,Master,34529.0,1,0,68,6,2,3,0
10868,Graduation,70792.0,0,0,344,45,3,10,0
10676,Graduation,63211.0,0,0,145,193,3,7,1
2495,Master,83891.0,0,1,217,38,4,10,0
7842,Graduation,36065.0,1,1,18,7,3,3,0
9955,Graduation,39898.0,0,1,69,8,3,4,0
6663,PhD,51141.0,0,0,144,0,3,4,0
2162,Graduation,56939.0,0,1,256,34,3,10,0
3434,Graduation,80872.0,0,0,483,72,4,10,0
7919,PhD,72335.0,0,0,1285,105,10,8,1
5626,PhD,61798.0,0,0,338,4,4,9,0
6428,PhD,76842.0,0,0,605,10,1,7,0
8514,Graduation,29478.0,1,0,8,0,1,3,0
10448,Graduation,46998.0,0,1,172,41,5,5,0
2109,Graduation,96843.0,0,0,448,71,6,10,1
7530,PhD,56551.0,1,1,67,4,2,4,0
8925,Master,70053.0,0,1,512,53,8,10,0
3009,PhD,71670.0,0,0,1462,16,5,6,1
6355,Graduation,44359.0,1,1,20,0,2,4,0
3517,Graduation,40887.0,1,1,50,4,3,3,1
1158,Graduation,48877.0,0,1,102,1,3,4,0
6203,Graduation,74485.0,0,0,499,149,6,12,0
7165,Graduation,64474.0,0,1,381,35,8,10,0
3595,Graduation,77226.0,0,1,631,43,6,12,0
8537,Graduation,72643.0,0,0,526,80,3,7,1
4331,Master,85738.0,0,0,913,26,3,11,0
6281,Graduation,55686.0,0,1,673,0,6,5,0
4338,Graduation,39062.0,1,0,23,0,1,3,0
2452,Graduation,34600.0,1,1,199,33,5,5,1
9507,Graduation,40794.0,0,1,261,23,6,5,0
8360,2n Cycle,54690.0,1,1,111,16,3,5,0
10311,Graduation,4428.0,0,1,16,4,25,0,0
5117,2n Cycle,32632.0,0,0,63,151,4,8,0
4867,PhD,38236.0,1,1,58,0,3,4,0
9289,Graduation,36781.0,1,0,29,1,2,2,1
10913,Master,31385.0,1,0,3,2,1,2,1
3032,Graduation,24570.0,1,0,28,34,4,4,0
8524,PhD,25509.0,1,0,40,3,3,3,1
3334,Graduation,94642.0,0,0,879,143,5,9,0
4470,Master,58646.0,0,1,62,1,2,4,0
1406,Graduation,53201.0,1,1,280,7,6,5,0
8619,Graduation,21994.0,0,1,9,0,0,3,0
10821,Graduation,57113.0,1,1,182,4,4,5,0
4552,Graduation,51373.0,0,0,83,2,3,3,0
898,Graduation,23477.0,1,0,38,15,3,4,0
9797,Graduation,58116.0,0,1,228,19,3,8,0
10949,PhD,72968.0,0,0,1092,37,5,8,1
8212,Master,39791.0,0,1,85,15,3,4,0
6248,Master,91712.0,0,0,1276,24,9,11,1
10164,Graduation,94472.0,0,1,1017,33,5,5,0
4547,Graduation,13672.0,1,1,6,2,1,3,0
6815,2n Cycle,96547.0,0,0,448,21,7,8,1
4122,Graduation,79205.0,0,0,504,23,6,4,1
10841,PhD,56559.0,0,1,226,22,4,8,0
5370,PhD,32644.0,1,0,239,3,7,6,0
176,2n Cycle,67506.0,0,1,90,38,4,6,0
4860,Graduation,24206.0,1,0,7,2,1,3,0
10757,PhD,28420.0,1,0,4,2,1,2,0
4023,Graduation,22979.0,1,0,16,17,3,2,1
6679,Graduation,33279.0,0,0,10,3,0,3,0
9923,Master,46423.0,1,1,68,0,2,4,0
7181,Graduation,30368.0,0,1,35,0,2,3,0
3599,Graduation,63684.0,0,1,575,80,8,8,0
405,Graduation,41638.0,0,1,315,0,5,3,0
6870,PhD,68805.0,0,1,182,2,3,7,0
832,PhD,65814.0,0,1,561,14,8,10,0
2002,Graduation,71964.0,0,0,587,51,5,5,0
3657,Graduation,39146.0,1,0,94,1,4,4,0
500,Graduation,96876.0,0,0,908,43,7,9,1
1951,Basic,34445.0,0,0,228,122,11,8,0
3262,Graduation,68281.0,0,0,995,112,2,13,1
4102,2n Cycle,37284.0,1,1,11,1,0,3,0
7042,Graduation,36790.0,0,0,3,3,2,2,1
10598,Graduation,27943.0,1,1,12,1,2,3,0
255,Graduation,22263.0,1,1,17,0,1,3,0
2375,Graduation,30261.0,1,2,8,0,0,3,0
9829,Graduation,28587.0,1,0,22,4,2,4,0
6214,Master,43815.0,1,0,14,10,2,3,0
4954,Graduation,48195.0,1,1,106,27,4,5,0
7861,Master,77027.0,0,1,820,57,8,6,0
4837,PhD,71322.0,0,1,753,43,8,13,0
9423,Master,32765.0,1,0,13,3,2,4,0
4198,Graduation,29672.0,1,1,9,1,0,3,0
153,Graduation,23272.0,0,0,19,3,1,3,0
9323,Master,49912.0,0,1,520,8,10,7,1
10001,2n Cycle,7500.0,1,0,5,17,2,3,0
3945,PhD,68117.0,0,1,618,44,11,4,1
3799,Graduation,67225.0,0,1,315,35,7,11,0
8625,Graduation,17649.0,1,0,15,1,3,3,0
3491,Graduation,55914.0,0,1,384,60,11,8,0
983,Graduation,40059.0,1,0,110,29,6,3,0
9119,Graduation,60905.0,0,1,208,17,3,7,0
4786,Graduation,75330.0,1,1,555,82,10,12,0
5872,Graduation,60689.0,0,1,240,90,4,10,0
6568,Graduation,38680.0,1,0,11,0,2,3,0
5628,Graduation,61416.0,0,0,848,154,10,10,0
5631,Graduation,49767.0,0,0,202,47,5,8,0
4974,Graduation,83273.0,1,2,433,89,4,9,0
8416,Graduation,29009.0,1,0,6,6,2,3,0
5454,Master,45057.0,1,0,37,0,2,3,0
4095,Graduation,37150.0,1,0,167,37,4,6,0
5474,Graduation,43020.0,1,0,45,7,4,4,0
4268,Graduation,53154.0,0,1,129,0,3,4,0
10701,Graduation,65308.0,0,0,713,0,7,12,0
3507,Graduation,76467.0,1,0,676,161,2,5,1
2079,2n Cycle,81044.0,0,0,450,26,5,10,0
626,Graduation,32871.0,1,1,22,2,1,3,0
4426,Graduation,55801.0,1,1,367,4,7,6,0
2591,Graduation,76320.0,0,1,526,35,6,4,0
10509,Master,36927.0,1,1,51,0,3,3,0
6382,Graduation,48794.0,1,1,25,0,1,3,0
6673,Graduation,23478.0,0,0,28,6,3,3,0
7441,Graduation,71128.0,1,0,958,159,2,12,0
1071,PhD,70179.0,0,1,532,88,7,13,0
10061,Graduation,59462.0,0,1,724,17,9,12,0
7187,Master,,1,1,375,42,4,4,0
8775,Graduation,38361.0,1,0,39,0,3,3,0
1612,PhD,,1,0,23,0,3,3,0
2345,PhD,70038.0,0,0,587,54,4,8,0
322,Graduation,42554.0,1,1,29,1,2,3,0
10897,Graduation,67445.0,0,1,757,80,9,12,0
123,Graduation,67046.0,0,1,544,35,4,4,0
6103,Graduation,42192.0,0,0,40,15,2,3,0
7899,PhD,77610.0,0,1,1245,33,4,4,0
10500,Graduation,31761.0,1,0,19,1,3,4,0
1655,Graduation,34350.0,1,0,16,3,1,3,0
2406,Graduation,54591.0,0,1,376,4,6,8,0
2712,Graduation,71866.0,0,1,184,178,6,10,0
5517,Graduation,25293.0,1,0,15,0,1,2,0
10643,PhD,42000.0,0,0,124,83,5,11,1
2254,Graduation,69520.0,0,0,627,120,9,5,0
10281,Graduation,64713.0,1,0,180,60,5,7,1
6958,Master,27889.0,1,0,14,0,1,2,0
954,Basic,22123.0,0,0,3,3,2,3,0
5079,Graduation,,1,1,71,1,2,3,0
10339,Master,,0,1,161,0,4,4,0
4643,Graduation,27803.0,1,0,8,26,3,4,0
3117,Graduation,,0,1,264,0,6,5,0
6497,Graduation,51651.0,0,1,293,6,6,5,0
5396,Graduation,68487.0,0,0,758,12,9,13,0
5250,Master,,0,0,532,126,5,11,1
1052,Graduation,56796.0,0,1,656,38,8,7,0
2802,2n Cycle,87000.0,0,0,196,25,4,7,0
6343,Graduation,79823.0,0,1,835,73,6,7,0
6507,Graduation,30828.0,1,0,16,11,1,4,0
7901,Master,34109.0,0,1,9,1,0,3,0
4865,Master,53367.0,1,1,229,7,5,8,1
2686,Basic,22390.0,0,0,0,1,1,2,0
3107,Graduation,71322.0,0,1,121,24,4,7,0
7734,Graduation,79244.0,0,0,471,102,4,7,1
1146,Master,49912.0,0,1,520,8,10,7,1
11031,PhD,48699.0,1,1,26,1,1,3,0
7428,Graduation,80144.0,0,0,240,132,3,8,0
975,Graduation,54252.0,1,1,178,4,4,5,0
1103,Master,81929.0,1,0,1486,55,4,10,1
